date,time_slot,price,load_rate,(调控后)日前预测价格(元/MWh),边界数据类型,竞价空间(MW),新能源负荷(MW),省调负荷(MW),联络线计划(MW),日前在线机组容量(MW)
2025-01-26,02:15,19.89,44.6,,,,,,,
2025-01-26,02:30,19.79,44.5,,,,,,,
2025-01-26,02:45,19.85,44.0,,,,,,,
2025-01-26,03:00,19.7,44.2,,,,,,,
2025-01-26,03:15,19.71,43.8,,,,,,,
2025-01-26,03:30,19.82,43.5,,,,,,,
2025-01-26,03:45,19.8,42.8,,,,,,,
2025-01-26,04:00,19.75,42.2,,,,,,,
2025-01-26,04:15,19.75,42.5,,,,,,,
2025-01-26,04:30,19.76,42.5,,,,,,,
2025-01-26,04:45,19.75,42.0,,,,,,,
2025-01-26,05:00,19.72,41.7,,,,,,,
2025-01-26,05:15,20.18,42.0,,,,,,,
2025-01-26,05:30,18.69,42.0,,,,,,,
2025-01-26,05:45,0.0,42.0,,,,,,,
2025-01-26,06:00,0.0,41.9,,,,,,,
2025-01-26,06:15,0.0,42.4,,,,,,,
2025-01-26,06:30,0.0,43.2,,,,,,,
2025-01-26,06:45,0.0,44.1,,,,,,,
2025-01-26,07:00,0.0,44.3,,,,,,,
2025-01-26,07:15,0.0,45.2,,,,,,,
2025-01-26,07:30,150.0,47.0,,,,,,,
2025-01-26,07:45,200.0,47.7,,,,,,,
2025-01-26,08:00,200.0,48.5,,,,,,,
2025-01-26,08:15,232.0,48.3,,,,,,,
2025-01-26,08:30,68.0,46.5,,,,,,,
2025-01-26,08:45,0.0,43.4,,,,,,,
2025-01-26,09:00,0.0,39.1,,,,,,,
2025-01-26,09:15,15.8,37.7,,,,,,,
2025-01-26,09:30,15.2,33.6,,,,,,,
2025-01-26,09:45,19.22,31.5,,,,,,,
2025-01-26,10:00,19.16,29.9,,,,,,,
2025-01-26,10:15,19.21,29.9,,,,,,,
2025-01-26,10:30,19.13,27.4,,,,,,,
2025-01-26,10:45,17.4,24.5,,,,,,,
2025-01-26,11:00,15.7,22.8,,,,,,,
2025-01-26,11:15,0.0,23.0,,,,,,,
2025-01-26,11:30,0.0,22.4,,,,,,,
2025-01-26,11:45,0.0,21.4,,,,,,,
2025-01-26,12:00,0.0,19.7,,,,,,,
2025-01-26,12:15,0.0,17.7,,,,,,,
2025-01-26,12:30,16.28,17.6,,,,,,,
2025-01-26,12:45,18.27,18.3,,,,,,,
2025-01-26,13:00,20.29,17.5,,,,,,,
2025-01-26,13:15,20.67,17.9,,,,,,,
2025-01-26,13:30,20.67,18.1,,,,,,,
2025-01-26,13:45,20.72,18.4,,,,,,,
2025-01-26,14:00,20.65,19.2,,,,,,,
2025-01-26,14:15,20.66,20.4,,,,,,,
2025-01-26,14:30,20.59,21.9,,,,,,,
2025-01-26,14:45,20.64,23.6,,,,,,,
2025-01-26,15:00,20.64,25.9,,,,,,,
2025-01-26,15:15,20.42,26.2,,,,,,,
2025-01-26,15:30,20.15,28.6,,,,,,,
2025-01-26,15:45,19.67,29.8,,,,,,,
2025-01-26,16:00,19.27,31.6,,,,,,,
2025-01-26,16:15,19.16,33.7,,,,,,,
2025-01-26,16:30,19.2,37.5,,,,,,,
2025-01-26,16:45,0.0,41.3,,,,,,,
2025-01-26,17:00,0.0,44.9,,,,,,,
2025-01-26,17:15,0.0,46.2,,,,,,,
2025-01-26,17:30,0.0,49.9,,,,,,,
2025-01-26,17:45,200.0,53.2,,,,,,,
2025-01-26,18:00,200.0,55.1,,,,,,,
2025-01-26,18:15,250.0,57.4,,,,,,,
2025-01-26,18:30,249.0,57.8,,,,,,,
2025-01-26,18:45,260.0,58.6,,,,,,,
2025-01-26,19:00,260.0,58.0,,,,,,,
2025-01-26,19:15,220.0,57.6,,,,,,,
2025-01-26,19:30,240.0,57.4,,,,,,,
2025-01-26,19:45,240.0,57.2,,,,,,,
2025-01-26,20:00,188.0,56.6,,,,,,,
2025-01-26,20:15,268.0,57.4,,,,,,,
2025-01-26,20:30,250.0,57.1,,,,,,,
2025-01-26,20:45,250.0,57.5,,,,,,,
2025-01-26,21:00,270.0,57.6,,,,,,,
2025-01-26,21:15,260.0,56.6,,,,,,,
2025-01-26,21:30,270.0,57.0,,,,,,,
2025-01-26,21:45,270.0,56.9,,,,,,,
2025-01-26,22:00,280.0,56.7,,,,,,,
2025-01-26,22:15,279.0,55.9,,,,,,,
2025-01-26,22:30,249.0,55.0,,,,,,,
2025-01-26,22:45,260.0,54.5,,,,,,,
2025-01-26,23:00,260.0,53.2,,,,,,,
2025-01-26,23:15,200.0,51.9,,,,,,,
2025-01-26,23:30,0.0,51.6,,,,,,,
2025-01-26,23:45,200.0,51.1,,,,,,,
2025-01-26,24:00,0.0,50.4,,,,,,,
2025-01-27,00:15,0.0,51.3,,,,,,,
2025-01-27,00:30,0.0,51.7,,,,,,,
2025-01-27,00:45,0.0,51.2,,,,,,,
2025-01-27,01:00,0.0,51.1,,,,,,,
2025-01-27,01:15,0.0,50.3,,,,,,,
2025-01-27,01:30,0.0,49.5,,,,,,,
2025-01-27,01:45,0.0,49.4,,,,,,,
2025-01-27,02:00,0.0,49.8,,,,,,,
2025-01-27,02:15,0.0,49.3,,,,,,,
2025-01-27,02:30,0.0,49.1,,,,,,,
2025-01-27,02:45,0.0,49.8,,,,,,,
2025-01-27,03:00,0.0,48.9,,,,,,,
2025-01-27,03:15,0.0,49.7,,,,,,,
2025-01-27,03:30,0.0,48.8,,,,,,,
2025-01-27,03:45,0.0,48.6,,,,,,,
2025-01-27,04:00,0.0,48.4,,,,,,,
2025-01-27,04:15,0.0,48.5,,,,,,,
2025-01-27,04:30,0.0,48.3,,,,,,,
2025-01-27,04:45,0.0,47.9,,,,,,,
2025-01-27,05:00,0.0,48.1,,,,,,,
2025-01-27,05:15,0.0,48.3,,,,,,,
2025-01-27,05:30,0.0,48.0,,,,,,,
2025-01-27,05:45,0.0,48.3,,,,,,,
2025-01-27,06:00,0.0,48.2,,,,,,,
2025-01-27,06:15,0.0,48.8,,,,,,,
2025-01-27,06:30,0.0,50.6,,,,,,,
2025-01-27,06:45,0.0,51.4,,,,,,,
2025-01-27,07:00,0.0,52.3,,,,,,,
2025-01-27,07:15,0.0,53.0,,,,,,,
2025-01-27,07:30,150.0,55.1,,,,,,,
2025-01-27,07:45,10.0,56.9,,,,,,,
2025-01-27,08:00,239.0,56.8,,,,,,,
2025-01-27,08:15,231.0,56.3,,,,,,,
2025-01-27,08:30,0.0,53.1,,,,,,,
2025-01-27,08:45,0.0,49.9,,,,,,,
2025-01-27,09:00,0.0,44.8,,,,,,,
2025-01-27,09:15,0.0,40.7,,,,,,,
2025-01-27,09:30,0.0,37.1,,,,,,,
2025-01-27,09:45,0.0,33.7,,,,,,,
2025-01-27,10:00,0.0,31.3,,,,,,,
2025-01-27,10:15,0.0,30.8,,,,,,,
2025-01-27,10:30,0.0,27.1,,,,,,,
2025-01-27,10:45,0.0,23.5,,,,,,,
2025-01-27,11:00,0.0,20.8,,,,,,,
2025-01-27,11:15,0.0,20.2,,,,,,,
2025-01-27,11:30,0.0,19.2,,,,,,,
2025-01-27,11:45,0.0,16.9,,,,,,,
2025-01-27,12:00,0.0,14.8,,,,,,,
2025-01-27,12:15,0.0,12.6,,,,,,,
2025-01-27,12:30,0.0,12.1,,,,,,,
2025-01-27,12:45,0.0,11.4,,,,,,,
2025-01-27,13:00,0.0,11.0,,,,,,,
2025-01-27,13:15,0.0,10.3,,,,,,,
2025-01-27,13:30,0.0,9.3,,,,,,,
2025-01-27,13:45,0.0,9.9,,,,,,,
2025-01-27,14:00,0.0,10.0,,,,,,,
2025-01-27,14:15,0.0,11.5,,,,,,,
2025-01-27,14:30,0.0,13.1,,,,,,,
2025-01-27,14:45,0.0,15.4,,,,,,,
2025-01-27,15:00,10.73,18.1,,,,,,,
2025-01-27,15:15,13.33,19.7,,,,,,,
2025-01-27,15:30,10.83,21.6,,,,,,,
2025-01-27,15:45,13.01,24.9,,,,,,,
2025-01-27,16:00,0.0,27.9,,,,,,,
2025-01-27,16:15,17.58,33.4,,,,,,,
2025-01-27,16:30,16.77,38.0,,,,,,,
2025-01-27,16:45,29.53,43.7,,,,,,,
2025-01-27,17:00,0.0,48.9,,,,,,,
2025-01-27,17:15,0.0,51.3,,,,,,,
2025-01-27,17:30,0.0,57.1,,,,,,,
2025-01-27,17:45,246.0,61.4,,,,,,,
2025-01-27,18:00,264.0,64.0,,,,,,,
2025-01-27,18:15,260.0,65.9,,,,,,,
2025-01-27,18:30,260.0,65.6,,,,,,,
2025-01-27,18:45,250.0,66.2,,,,,,,
2025-01-27,19:00,265.0,66.0,,,,,,,
2025-01-27,19:15,265.0,65.7,,,,,,,
2025-01-27,19:30,260.0,65.2,,,,,,,
2025-01-27,19:45,260.0,65.0,,,,,,,
2025-01-27,20:00,260.0,65.5,,,,,,,
2025-01-27,20:15,275.0,66.1,,,,,,,
2025-01-27,20:30,260.0,65.4,,,,,,,
2025-01-27,20:45,270.0,65.9,,,,,,,
2025-01-27,21:00,260.0,65.6,,,,,,,
2025-01-27,21:15,270.0,64.6,,,,,,,
2025-01-27,21:30,279.0,64.3,,,,,,,
2025-01-27,21:45,298.0,65.5,,,,,,,
2025-01-27,22:00,264.0,64.1,,,,,,,
2025-01-27,22:15,280.0,64.5,,,,,,,
2025-01-27,22:30,275.0,62.6,,,,,,,
2025-01-27,22:45,279.0,61.4,,,,,,,
2025-01-27,23:00,245.0,59.0,,,,,,,
2025-01-27,23:15,255.0,58.4,,,,,,,
2025-01-27,23:30,71.0,58.1,,,,,,,
2025-01-27,23:45,197.0,56.1,,,,,,,
2025-01-27,24:00,100.0,57.1,,,,,,,
2025-01-28,00:15,20.66,45.8,,,,,,,
2025-01-28,00:30,0.0,46.0,,,,,,,
2025-01-28,00:45,0.0,45.6,,,,,,,
2025-01-28,01:00,0.0,45.1,,,,,,,
2025-01-28,01:15,0.0,44.0,,,,,,,
2025-01-28,01:30,0.0,43.6,,,,,,,
2025-01-28,01:45,0.0,43.5,,,,,,,
2025-01-28,02:00,0.0,43.4,,,,,,,
2025-01-28,02:15,0.0,43.0,,,,,,,
2025-01-28,02:30,0.0,42.8,,,,,,,
2025-01-28,02:45,0.0,43.2,,,,,,,
2025-01-28,03:00,0.0,42.4,,,,,,,
2025-01-28,03:15,0.0,43.0,,,,,,,
2025-01-28,03:30,0.0,42.4,,,,,,,
2025-01-28,03:45,0.0,42.6,,,,,,,
2025-01-28,04:00,0.0,42.7,,,,,,,
2025-01-28,04:15,0.0,43.4,,,,,,,
2025-01-28,04:30,0.0,42.8,,,,,,,
2025-01-28,04:45,0.0,42.6,,,,,,,
2025-01-28,05:00,0.0,42.7,,,,,,,
2025-01-28,05:15,0.0,43.2,,,,,,,
2025-01-28,05:30,0.0,42.7,,,,,,,
2025-01-28,05:45,0.0,43.0,,,,,,,
2025-01-28,06:00,0.0,43.1,,,,,,,
2025-01-28,06:15,0.0,43.2,,,,,,,
2025-01-28,06:30,0.0,44.4,,,,,,,
2025-01-28,06:45,0.0,44.9,,,,,,,
2025-01-28,07:00,0.0,45.9,,,,,,,
2025-01-28,07:15,0.0,46.7,,,,,,,
2025-01-28,07:30,0.0,49.1,,,,,,,
2025-01-28,07:45,0.0,51.6,,,,,,,
2025-01-28,08:00,0.0,51.3,,,,,,,
2025-01-28,08:15,0.0,50.9,,,,,,,
2025-01-28,08:30,0.0,46.8,,,,,,,
2025-01-28,08:45,0.0,42.7,,,,,,,
2025-01-28,09:00,0.0,37.8,,,,,,,
2025-01-28,09:15,0.0,34.3,,,,,,,
2025-01-28,09:30,0.0,30.5,,,,,,,
2025-01-28,09:45,0.0,27.5,,,,,,,
2025-01-28,10:00,0.0,24.7,,,,,,,
2025-01-28,10:15,0.0,24.4,,,,,,,
2025-01-28,10:30,0.0,21.0,,,,,,,
2025-01-28,10:45,0.0,17.0,,,,,,,
2025-01-28,11:00,0.0,14.7,,,,,,,
2025-01-28,11:15,0.0,13.7,,,,,,,
2025-01-28,11:30,0.0,12.9,,,,,,,
2025-01-28,11:45,0.0,10.6,,,,,,,
2025-01-28,12:00,0.0,8.8,,,,,,,
2025-01-28,12:15,0.0,6.9,,,,,,,
2025-01-28,12:30,0.0,5.9,,,,,,,
2025-01-28,12:45,0.0,5.0,,,,,,,
2025-01-28,13:00,0.0,4.7,,,,,,,
2025-01-28,13:15,0.0,4.1,,,,,,,
2025-01-28,13:30,0.0,3.4,,,,,,,
2025-01-28,13:45,0.0,3.5,,,,,,,
2025-01-28,14:00,0.0,4.3,,,,,,,
2025-01-28,14:15,0.0,5.6,,,,,,,
2025-01-28,14:30,0.0,7.6,,,,,,,
2025-01-28,14:45,0.0,10.0,,,,,,,
2025-01-28,15:00,0.0,12.6,,,,,,,
2025-01-28,15:15,0.0,14.2,,,,,,,
2025-01-28,15:30,0.0,16.3,,,,,,,
2025-01-28,15:45,0.0,20.7,,,,,,,
2025-01-28,16:00,0.0,23.8,,,,,,,
2025-01-28,16:15,0.0,28.8,,,,,,,
2025-01-28,16:30,0.0,34.7,,,,,,,
2025-01-28,16:45,0.0,41.6,,,,,,,
2025-01-28,17:00,0.0,46.7,,,,,,,
2025-01-28,17:15,0.0,49.8,,,,,,,
2025-01-28,17:30,0.0,55.8,,,,,,,
2025-01-28,17:45,0.0,60.2,,,,,,,
2025-01-28,18:00,100.0,62.7,,,,,,,
2025-01-28,18:15,190.03,64.7,,,,,,,
2025-01-28,18:30,240.0,64.6,,,,,,,
2025-01-28,18:45,207.53,64.9,,,,,,,
2025-01-28,19:00,150.0,64.4,,,,,,,
2025-01-28,19:15,100.0,64.1,,,,,,,
2025-01-28,19:30,10.0,62.9,,,,,,,
2025-01-28,19:45,0.0,62.6,,,,,,,
2025-01-28,20:00,0.0,62.8,,,,,,,
2025-01-28,20:15,0.0,62.8,,,,,,,
2025-01-28,20:30,0.0,61.4,,,,,,,
2025-01-28,20:45,0.0,61.5,,,,,,,
2025-01-28,21:00,0.0,61.0,,,,,,,
2025-01-28,21:15,0.0,59.8,,,,,,,
2025-01-28,21:30,0.0,59.1,,,,,,,
2025-01-28,21:45,0.0,59.4,,,,,,,
2025-01-28,22:00,0.0,57.2,,,,,,,
2025-01-28,22:15,0.0,57.3,,,,,,,
2025-01-28,22:30,0.0,55.5,,,,,,,
2025-01-28,22:45,0.0,53.9,,,,,,,
2025-01-28,23:00,0.0,52.5,,,,,,,
2025-01-28,23:15,0.0,51.7,,,,,,,
2025-01-28,23:30,0.0,51.3,,,,,,,
2025-01-28,23:45,0.0,49.3,,,,,,,
2025-01-28,24:00,0.0,51.0,,,,,,,
2025-01-29,00:15,0.0,44.3,,,,,,,
2025-01-29,00:30,0.0,44.7,,,,,,,
2025-01-29,00:45,0.0,44.3,,,,,,,
2025-01-29,01:00,0.0,43.4,,,,,,,
2025-01-29,01:15,0.0,43.0,,,,,,,
2025-01-29,01:30,0.0,42.9,,,,,,,
2025-01-29,01:45,0.0,42.7,,,,,,,
2025-01-29,02:00,0.0,42.8,,,,,,,
2025-01-29,02:15,0.0,43.4,,,,,,,
2025-01-29,02:30,0.0,42.8,,,,,,,
2025-01-29,02:45,0.0,43.3,,,,,,,
2025-01-29,03:00,0.0,42.7,,,,,,,
2025-01-29,03:15,0.0,43.0,,,,,,,
2025-01-29,03:30,0.0,43.9,,,,,,,
2025-01-29,03:45,0.0,43.6,,,,,,,
2025-01-29,04:00,0.0,44.4,,,,,,,
2025-01-29,04:15,0.0,44.3,,,,,,,
2025-01-29,04:30,0.0,44.4,,,,,,,
2025-01-29,04:45,0.0,45.1,,,,,,,
2025-01-29,05:00,0.0,45.8,,,,,,,
2025-01-29,05:15,0.0,46.0,,,,,,,
2025-01-29,05:30,0.0,46.2,,,,,,,
2025-01-29,05:45,0.0,46.9,,,,,,,
2025-01-29,06:00,0.0,47.5,,,,,,,
2025-01-29,06:15,0.0,49.2,,,,,,,
2025-01-29,06:30,0.0,50.3,,,,,,,
2025-01-29,06:45,0.0,52.2,,,,,,,
2025-01-29,07:00,200.0,53.6,,,,,,,
2025-01-29,07:15,245.0,55.2,,,,,,,
2025-01-29,07:30,236.47,59.5,,,,,,,
2025-01-29,07:45,293.53,62.5,,,,,,,
2025-01-29,08:00,273.0,63.0,,,,,,,
2025-01-29,08:15,290.0,62.4,,,,,,,
2025-01-29,08:30,275.0,59.5,,,,,,,
2025-01-29,08:45,0.0,55.2,,,,,,,
2025-01-29,09:00,0.0,51.8,,,,,,,
2025-01-29,09:15,0.0,48.1,,,,,,,
2025-01-29,09:30,0.0,45.7,,,,,,,
2025-01-29,09:45,0.0,44.2,,,,,,,
2025-01-29,10:00,0.0,41.9,,,,,,,
2025-01-29,10:15,0.0,40.5,,,,,,,
2025-01-29,10:30,0.0,37.1,,,,,,,
2025-01-29,10:45,0.0,34.0,,,,,,,
2025-01-29,11:00,0.0,32.3,,,,,,,
2025-01-29,11:15,0.0,31.1,,,,,,,
2025-01-29,11:30,0.0,30.2,,,,,,,
2025-01-29,11:45,0.0,29.4,,,,,,,
2025-01-29,12:00,0.0,27.7,,,,,,,
2025-01-29,12:15,0.0,26.0,,,,,,,
2025-01-29,12:30,0.0,24.9,,,,,,,
2025-01-29,12:45,0.0,25.3,,,,,,,
2025-01-29,13:00,0.0,24.3,,,,,,,
2025-01-29,13:15,0.0,24.3,,,,,,,
2025-01-29,13:30,0.0,24.8,,,,,,,
2025-01-29,13:45,0.0,25.4,,,,,,,
2025-01-29,14:00,0.0,26.4,,,,,,,
2025-01-29,14:15,0.0,28.1,,,,,,,
2025-01-29,14:30,0.0,30.5,,,,,,,
2025-01-29,14:45,0.0,32.9,,,,,,,
2025-01-29,15:00,0.0,35.6,,,,,,,
2025-01-29,15:15,0.0,38.5,,,,,,,
2025-01-29,15:30,0.0,41.2,,,,,,,
2025-01-29,15:45,0.0,46.1,,,,,,,
2025-01-29,16:00,0.0,49.7,,,,,,,
2025-01-29,16:15,0.0,53.4,,,,,,,
2025-01-29,16:30,0.0,58.5,,,,,,,
2025-01-29,16:45,298.0,65.3,,,,,,,
2025-01-29,17:00,308.0,68.5,,,,,,,
2025-01-29,17:15,310.0,74.6,,,,,,,
2025-01-29,17:30,337.0,79.5,,,,,,,
2025-01-29,17:45,340.0,84.3,,,,,,,
2025-01-29,18:00,339.19,86.2,,,,,,,
2025-01-29,18:15,370.0,88.3,,,,,,,
2025-01-29,18:30,355.0,89.3,,,,,,,
2025-01-29,18:45,375.0,89.0,,,,,,,
2025-01-29,19:00,355.0,88.6,,,,,,,
2025-01-29,19:15,351.0,87.3,,,,,,,
2025-01-29,19:30,380.0,86.6,,,,,,,
2025-01-29,19:45,335.0,83.8,,,,,,,
2025-01-29,20:00,348.0,83.0,,,,,,,
2025-01-29,20:15,332.0,82.3,,,,,,,
2025-01-29,20:30,330.0,81.0,,,,,,,
2025-01-29,20:45,317.0,80.3,,,,,,,
2025-01-29,21:00,320.0,76.8,,,,,,,
2025-01-29,21:15,315.0,75.7,,,,,,,
2025-01-29,21:30,317.0,74.8,,,,,,,
2025-01-29,21:45,320.0,74.4,,,,,,,
2025-01-29,22:00,315.0,72.7,,,,,,,
2025-01-29,22:15,308.0,71.5,,,,,,,
2025-01-29,22:30,300.0,69.9,,,,,,,
2025-01-29,22:45,290.0,68.3,,,,,,,
2025-01-29,23:00,280.0,65.0,,,,,,,
2025-01-29,23:15,280.0,63.9,,,,,,,
2025-01-29,23:30,273.0,63.0,,,,,,,
2025-01-29,23:45,270.0,61.9,,,,,,,
2025-01-29,24:00,260.0,62.5,,,,,,,
2025-01-30,00:15,275.0,58.1,,,,,,,
2025-01-30,00:30,273.0,57.9,,,,,,,
2025-01-30,00:45,274.0,56.0,,,,,,,
2025-01-30,01:00,195.0,53.8,,,,,,,
2025-01-30,01:15,231.0,53.4,,,,,,,
2025-01-30,01:30,247.0,53.2,,,,,,,
2025-01-30,01:45,0.0,52.5,,,,,,,
2025-01-30,02:00,200.0,52.6,,,,,,,
2025-01-30,02:15,239.0,52.5,,,,,,,
2025-01-30,02:30,100.0,52.4,,,,,,,
2025-01-30,02:45,0.0,52.1,,,,,,,
2025-01-30,03:00,0.0,52.0,,,,,,,
2025-01-30,03:15,250.0,51.9,,,,,,,
2025-01-30,03:30,150.0,52.3,,,,,,,
2025-01-30,03:45,0.0,52.3,,,,,,,
2025-01-30,04:00,0.0,52.6,,,,,,,
2025-01-30,04:15,248.0,52.8,,,,,,,
2025-01-30,04:30,245.0,52.8,,,,,,,
2025-01-30,04:45,250.0,52.5,,,,,,,
2025-01-30,05:00,230.0,52.1,,,,,,,
2025-01-30,05:15,250.0,52.3,,,,,,,
2025-01-30,05:30,150.0,52.7,,,,,,,
2025-01-30,05:45,275.0,53.8,,,,,,,
2025-01-30,06:00,255.0,55.6,,,,,,,
2025-01-30,06:15,275.0,58.1,,,,,,,
2025-01-30,06:30,290.0,60.8,,,,,,,
2025-01-30,06:45,290.0,61.1,,,,,,,
2025-01-30,07:00,290.0,62.3,,,,,,,
2025-01-30,07:15,293.0,62.9,,,,,,,
2025-01-30,07:30,305.0,65.3,,,,,,,
2025-01-30,07:45,320.0,67.1,,,,,,,
2025-01-30,08:00,309.0,67.0,,,,,,,
2025-01-30,08:15,310.0,66.3,,,,,,,
2025-01-30,08:30,308.0,63.5,,,,,,,
2025-01-30,08:45,280.0,59.1,,,,,,,
2025-01-30,09:00,275.0,55.7,,,,,,,
2025-01-30,09:15,0.0,51.6,,,,,,,
2025-01-30,09:30,0.0,46.7,,,,,,,
2025-01-30,09:45,0.0,44.7,,,,,,,
2025-01-30,10:00,0.0,41.7,,,,,,,
2025-01-30,10:15,0.0,40.3,,,,,,,
2025-01-30,10:30,0.0,38.3,,,,,,,
2025-01-30,10:45,0.0,34.5,,,,,,,
2025-01-30,11:00,0.0,31.5,,,,,,,
2025-01-30,11:15,0.0,29.8,,,,,,,
2025-01-30,11:30,0.0,28.8,,,,,,,
2025-01-30,11:45,0.0,27.3,,,,,,,
2025-01-30,12:00,0.0,25.6,,,,,,,
2025-01-30,12:15,0.0,22.7,,,,,,,
2025-01-30,12:30,0.0,22.1,,,,,,,
2025-01-30,12:45,0.0,20.7,,,,,,,
2025-01-30,13:00,0.0,19.6,,,,,,,
2025-01-30,13:15,0.0,19.0,,,,,,,
2025-01-30,13:30,0.0,19.3,,,,,,,
2025-01-30,13:45,0.0,19.0,,,,,,,
2025-01-30,14:00,0.0,20.3,,,,,,,
2025-01-30,14:15,0.0,21.4,,,,,,,
2025-01-30,14:30,0.0,24.3,,,,,,,
2025-01-30,14:45,0.0,26.7,,,,,,,
2025-01-30,15:00,0.0,29.3,,,,,,,
2025-01-30,15:15,0.0,32.3,,,,,,,
2025-01-30,15:30,0.0,35.9,,,,,,,
2025-01-30,15:45,0.0,37.0,,,,,,,
2025-01-30,16:00,0.0,41.9,,,,,,,
2025-01-30,16:15,0.0,47.2,,,,,,,
2025-01-30,16:30,0.0,52.3,,,,,,,
2025-01-30,16:45,215.0,58.0,,,,,,,
2025-01-30,17:00,280.0,63.2,,,,,,,
2025-01-30,17:15,300.0,69.2,,,,,,,
2025-01-30,17:30,305.0,74.9,,,,,,,
2025-01-30,17:45,309.92,79.5,,,,,,,
2025-01-30,18:00,320.0,81.5,,,,,,,
2025-01-30,18:15,335.0,83.8,,,,,,,
2025-01-30,18:30,330.0,84.9,,,,,,,
2025-01-30,18:45,338.0,86.6,,,,,,,
2025-01-30,19:00,340.0,85.5,,,,,,,
2025-01-30,19:15,333.0,85.7,,,,,,,
2025-01-30,19:30,330.0,84.9,,,,,,,
2025-01-30,19:45,330.0,84.5,,,,,,,
2025-01-30,20:00,330.0,83.8,,,,,,,
2025-01-30,20:15,332.0,83.6,,,,,,,
2025-01-30,20:30,325.0,82.9,,,,,,,
2025-01-30,20:45,322.0,82.2,,,,,,,
2025-01-30,21:00,321.0,81.6,,,,,,,
2025-01-30,21:15,322.0,80.9,,,,,,,
2025-01-30,21:30,330.0,80.3,,,,,,,
2025-01-30,21:45,330.0,80.0,,,,,,,
2025-01-30,22:00,337.0,80.1,,,,,,,
2025-01-30,22:15,329.0,75.9,,,,,,,
2025-01-30,22:30,321.0,74.5,,,,,,,
2025-01-30,22:45,319.0,73.1,,,,,,,
2025-01-30,23:00,300.0,70.3,,,,,,,
2025-01-30,23:15,300.0,68.8,,,,,,,
2025-01-30,23:30,300.0,68.4,,,,,,,
2025-01-30,23:45,298.0,67.8,,,,,,,
2025-01-30,24:00,296.0,66.9,,,,,,,
2025-01-31,00:15,0.0,57.4,,,,,,,
2025-01-31,00:30,275.0,56.5,,,,,,,
2025-01-31,00:45,199.0,55.1,,,,,,,
2025-01-31,01:00,200.0,52.9,,,,,,,
2025-01-31,01:15,200.0,53.0,,,,,,,
2025-01-31,01:30,200.0,52.8,,,,,,,
2025-01-31,01:45,0.0,52.4,,,,,,,
2025-01-31,02:00,245.0,52.7,,,,,,,
2025-01-31,02:15,230.0,52.9,,,,,,,
2025-01-31,02:30,200.0,52.9,,,,,,,
2025-01-31,02:45,200.0,52.8,,,,,,,
2025-01-31,03:00,180.0,52.8,,,,,,,
2025-01-31,03:15,250.0,53.2,,,,,,,
2025-01-31,03:30,260.0,53.4,,,,,,,
2025-01-31,03:45,150.0,53.3,,,,,,,
2025-01-31,04:00,250.0,53.8,,,,,,,
2025-01-31,04:15,247.0,54.5,,,,,,,
2025-01-31,04:30,273.0,54.8,,,,,,,
2025-01-31,04:45,260.0,54.8,,,,,,,
2025-01-31,05:00,260.0,54.9,,,,,,,
2025-01-31,05:15,250.0,55.3,,,,,,,
2025-01-31,05:30,257.0,56.1,,,,,,,
2025-01-31,05:45,275.0,57.7,,,,,,,
2025-01-31,06:00,275.0,60.6,,,,,,,
2025-01-31,06:15,309.0,63.5,,,,,,,
2025-01-31,06:30,305.0,66.3,,,,,,,
2025-01-31,06:45,307.0,66.6,,,,,,,
2025-01-31,07:00,319.0,68.3,,,,,,,
2025-01-31,07:15,325.0,69.7,,,,,,,
2025-01-31,07:30,340.0,72.2,,,,,,,
2025-01-31,07:45,350.0,74.5,,,,,,,
2025-01-31,08:00,399.13,74.7,,,,,,,
2025-01-31,08:15,600.67,75.0,,,,,,,
2025-01-31,08:30,345.0,74.2,,,,,,,
2025-01-31,08:45,338.0,72.5,,,,,,,
2025-01-31,09:00,320.0,70.0,,,,,,,
2025-01-31,09:15,320.0,67.1,,,,,,,
2025-01-31,09:30,302.0,63.8,,,,,,,
2025-01-31,09:45,270.0,60.1,,,,,,,
2025-01-31,10:00,270.0,57.4,,,,,,,
2025-01-31,10:15,255.0,54.9,,,,,,,
2025-01-31,10:30,257.0,53.9,,,,,,,
2025-01-31,10:45,0.0,51.5,,,,,,,
2025-01-31,11:00,0.0,49.9,,,,,,,
2025-01-31,11:15,0.0,48.3,,,,,,,
2025-01-31,11:30,0.0,48.5,,,,,,,
2025-01-31,11:45,0.0,46.3,,,,,,,
2025-01-31,12:00,0.0,45.4,,,,,,,
2025-01-31,12:15,0.0,43.3,,,,,,,
2025-01-31,12:30,0.0,42.3,,,,,,,
2025-01-31,12:45,0.0,41.5,,,,,,,
2025-01-31,13:00,0.0,40.7,,,,,,,
2025-01-31,13:15,0.0,40.0,,,,,,,
2025-01-31,13:30,0.0,40.2,,,,,,,
2025-01-31,13:45,0.0,39.8,,,,,,,
2025-01-31,14:00,0.0,40.6,,,,,,,
2025-01-31,14:15,0.0,40.6,,,,,,,
2025-01-31,14:30,0.0,42.2,,,,,,,
2025-01-31,14:45,0.0,43.2,,,,,,,
2025-01-31,15:00,0.0,45.1,,,,,,,
2025-01-31,15:15,0.0,46.7,,,,,,,
2025-01-31,15:30,0.0,49.0,,,,,,,
2025-01-31,15:45,50.0,50.3,,,,,,,
